Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;218954;"Lampi, Johann Baptist von (der Ältere) [Künstler:in]";Damenbildnis;"1801 [Datierung]";Malerei;mü11186;"Ovale Bildform;Signatur: Eques de Lampi pinxit 1801;Dame nach rechts aus dem Bilde sehend. Halbporträt. Tuch im Haar und um den Hals. Im Hintergrund bewaldete Hügellandschaft.";"um 1938/39 vom ""Sonderauftrag Linz"" erworben";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/218954;
Suchmeldung;Einzelobjekt;308265;"Unbekannt (Syrisch) [Künstler:in]";"Zwei syrische Gläser";;Gefäß;"Auktionskatalog Graupe Teil 1/621";"Zwei syrische Gläser, das eine in Kugelform mit Dornen, das andere birnenförmig.";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308265;
Suchmeldung;Einzelobjekt;257403;"Nerenz, Wilhelm [Künstler:in]";"Beim Waffenschmied";"1840 [Datierung]";Gemälde;"W.S. 159";"Tafelmalerei: Bild: Schmied & Waffen & Hieb- und Stichwaffen: Schwert & Rüstung, Panzer & unerwidertes Liebeswerben";"1861 übernommen mit der Sammlung des Konsuls Wagener, 1945 im Flakturm Zoo verschollen.
Auslagerung (Berlin, Flakbunker Zoo)";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257403;
Suchmeldung;Einzelobjekt;33283;"Patinir, Joachim [Künstler:in]";"Heiliger Christophorus mit dem Kind in einer Landschaft";"1481 (?) [Datierung]";Malerei;"GK I 1886";;"Sammlung (?) Solly, B 87; Schloss Berlin (B-SCHL), Leihgabe an das Schlossmuseum Berlin (Nummer 145)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/33283;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 351"
Fundmeldung;Einzelobjekt;578009;"Unbekannt [Künstler:in]";Puppenteller;"1800/1899 [Datierung]";"Spielzeug / Spiel";2099;"Sehr kleine Schüssel ohne Fahne und ohne Standring. Schmaler, glatter Profilrand, von unten verstärkt und mit einer Rille verziert.";"Ankauf 1935 durch den Kunst- und Altertumsverein e.V., Tübingen für 1 RM, Vorbesitzer unbekannt.1941 mit Auflösung des Vereins in den Besitz der Städtischen Sammlung übergegangen.";2018-07-10;"Stadtmuseum Tübingen
Kornhausstr. 10
72070 Tübingen
+49 (0)7071 204 1711
+49 (0)7071 204 1797
stadtmuseum@tuebingen.de
http://www.tuebingen.de/stadtmuseum
Frau Daniela Übelhör (Sammlungsbetreuerin)
daniela.uebelhoer@tuebingen.de
Frau Wiebke Ratzeburg  (Leitung Stadtmuseum)
+49 (0)7071 204 1794
wiebke.ratzeburg@tuebingen.de";https://www.lostart.de/de/Fund/578009;
Suchmeldung;Einzelobjekt;576727;"Schödl, Heinrich (?) [Künstler:in]";"Zwei Miniaturen";;Gemälde;;"achteckig gerahmt, Mann & FrauQuelle: D - LAB, B Rep 025-08, Nr. 3935/57; Photoalbum, Privatarchiv.";"Sammlung Max und Irma Sborowitz, Proßnitz (Prostějov)/Tschechien; 1939 (um/nach) Beschlagnahme durch deutsche Behörden in Proßnitz (Prostějov)/Tschechien); Verbleib unbekannt";2018-04-30;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/576727;
Suchmeldung;Einzelobjekt;311115;"Unbekannt (Italienisch / Faenza) [Künstler:in]";"Teller (Tondino) mit geflügelter Make und Kandelabern";"1530 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog London 1939, Kat.Nr. 165";"A FAENZA TONDINO, decorated in the deep centre with a winged mask flanked by candelabra in light blue and white on a dark blue ground, the well border with a continuous scrolling leaf design in dark blue and white, the pale lavender rim with a double loop border in "" bianco-sopra-bianco "" and a wreath in yellow, orange, green and blue with three crossed loop knots in orange and yellow, the underside with crude floral motifs in dark blue and in the centre the initial B with a paraph, Casa Pirota, circa 1530";"München, Verlust 1938;Die Sammlung (ca. 440 Werke) wurde 1938 in München anläßlich der ""Reichskristallnacht"" durch die SS beschlagnahmt und 1939 (7./8.06 und 19./20.07.) in London bei Sotheby´s versteigert.";2005-11-01;;https://www.lostart.de/de/Verlust/311115;
Suchmeldung;Einzelobjekt;307897;"Unbekannt (Italienisch / Venedig) [Künstler:in]";Löwe;"1945 [Zeitraum]";"Plastik / Skulptur";;"Metallkunst: Löwe";"Verlustgeschichte: Safe der Dresdner Bank, Dresden 1945; bei Verlust verpackt in Ledertasche ""Bellevue""";2005-05-12;;https://www.lostart.de/de/Verlust/307897;
Suchmeldung;Einzelobjekt;427841;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Ein Paar Leoparden als Gegenstücke";"1745 (um) [Datierung]";Gefäß;"733 (Graupe)";"Höhe der Figuren: 13 cm; Sitzend auf weißen Sockeln mit buntem Blumenbelag. Schwarz geflecktes Fell. Goldbronzemontierung im Stil Louis XV. Der eine mit Sprung am Sockel. Marke: Schwerter. Meißen, Modelle von Kändler.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 733; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe) (Graupe): Rehbein im Auftrag, 1500,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427841;
Fundmeldung;Einzelobjekt;219361;"Heinzmann, Carl Friedrich [Künstler:in]";"Häuser an einer Dorfstraße";"1822 [Datierung]";Zeichnung;mü2399/298;"Signatur: Garmisch den 29. July 1822;Straße von vorn nach hinten. Die Häuser der linken Seite erst im Mittelgrund beginnend; vorn Lache.";"Zugang 1940";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219361;
Suchmeldung;Einzelobjekt;534488;"Ricci, Sebastiano [Künstler:in]";"Die Bergpredikt";"1725 (um) [Datierung]";Malerei;;"Literatur: Lillie, Sophie: Was einmal war: Die enteigneten Kunstsammlungen Wiens (Wien: Czernin, 2003), 790–797.";"Dr. Richard Neumann (Alice Neumann), Wien bis 1938, danach Paris; (…), Sammlung Bardi, Rome, ab 1948.";2016-11-03;;https://www.lostart.de/de/Verlust/534488;"Quelle: Zentralinstitut für Kunstgeschichte, München, Photothek Sign. 327146.Fondazione Zeri, Fototeca Sign. 67462."
Fundmeldung;Einzelobjekt;572537;"Kontarini, Konstantinos [Künstler:in]";"Presentation of Mary at the Temple";"1718 [Datierung]";Gemälde;B50.11.0048;"Object Name: IconSubject: Religious";"Received through the Jewish Agency, GermanyJRSO Number: 21836/49";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572537;
Fundmeldung;Einzelobjekt;592957;"Unbekannt [Künstler:in]";"Briefmarken- / Ganzsachensammlung Leo Steindler, Belgrad";;Philatelie;"2.2019.36, 2.2019.60, 2.2019.41, 2.2019.42, 2.2019.44, 2.2019.47, 2.2019.52, 2.2019.56, 2.2019.57, 2.2019.58, 2.2019.59";"Die Sammlung Bestand aus 11 Briefmarkenalben und einem Ganzsachenalbum.";"bis 1942:Leo Steindler, Belgradin 1942:Generalbevollmächtigte für die Wirtschaft in Serbienab 1942:Reichspostmuseum BerlinNS-verfolgungsbedingt entzogenes Kulturgut";2021-01-04;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/592957;
Suchmeldung;Einzelobjekt;40984;"Pohle, Hermann [Künstler:in]";"Der Chiemsee von der Rimmerndinger Höhe gesehen";;Malerei;"GK I 3540";;"Schloss Charlottenburg (B-CH-SCHL) - Küchengebäude Babelsberg - Neue Kammern - nach dem 27. März 1946 in die Sowjetunion abtransportiert (Kiste 10) - jetzt als Kriegsbeute im Staatlichen Puschkin-Museum (am 22./30. März 1946 dort registriert; Inventarnummer: 1366; Internet: 1010173)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/40984;"Kühn, Margarete: Schloß Charlottenburg; (= Die Bauwerke und Kunstdenkmäler von Berlin, hg. von Hinnerk Scheper, Teil 1); 1970 S. 72, Abb. 347.Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 370"
Fundmeldung;Einzelobjekt;533497;;Lavabokessel;"1601/1700 [Datierung]";Gefäß;42/7;"Weitere Informationen: Externer Link";"Ankauf 1942; Privatbesitz;Provenienzforschung: 1942 für 300,00 RM erworben. Laut Zugangsjournal 1942 ""aus nichtarischem Privatbesitz"". Vorprovenienz unbekannt. /A.G., 2016.06.20";2016-08-08;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/533497;
Suchmeldung;Einzelobjekt;238780;"Kauffmann, Hugo Wilhelm [Künstler:in]";"Die unterbrochene Jagd / Jägerversammlung im Regen";"1601/1930 [Zeitraum]";Malerei;;"Ein Platzregen hat die Jäger und Treiber veranlaβt, unter hohen Bäumen Schutz zu suchen. Bez. r. u.: Hugo Kauffmann, Goldrahmen.";"1925 (spätestens) – Nürnberg, Abraham Adelsberger, Erwerb, Zi.-Nr. 31; 22.03.1930 – Nürnberg, Gebrüder Isay, Sicherungsübereignung durch Abraham Adelsberger, Nr. 62; 08.10.1930 – München, Galerie Hugo Helbing, Versteigerungsangebot, Los 75, vmtl. ohne Zuschlag; 14.11.1931 – München, Galerie Hugo Helbing, Versteigerungsangebot, Los 72, ohne Zuschlag; NS-verfolgungsbedingter Entzug kann nicht ausgeschlossen werden; Verbleib unbekannt";2001-09-07;;https://www.lostart.de/de/Verlust/238780;"Zimmermann, Walther, Sammlung A. Adelsberger, München 1925; Sicherungsübereignungsvertrag zwischen H. Fischer & Co., Nürnberg, und Gebrüder Isay, Köln, 22.03.1930, NL-AsdJHM, D017188, o. B.; Sammlung A. Adelsberger, Nürnberg, Teil 1: Gemälde alter Meister/Deutsche Gemälde des 19. und 20. Jahrhunderts, 08.10.1930, Auktionskatalog Hugo Helbing, München 1930, Annotierte Exemplare Kunsthaus Zürich, Bibliothek, Handexemplar Hugo Helbing, ZI München (DL Nathan), Handexemplar Marie Ducrue, Bayerisches Nationalmuseum, München; o. V., Preisberichte, in: Weltkunst, Jg. IV, Nr. 44, 02.11.1930, S. 6; o. V., Preisberichte, in: Weltkunst, Jg. IV, Nr. 45, 09.11.1930, S. 6; Ölgemälde und Handzeichnungen des XIX. und XX. Jahrh.: aus dem Nachlasse Universitätsprofessor Dr. Karl Schlösser, Allgauhau bei Schaftlach und anderem Besitze, 14.11.1931, Auktionskatalog Hugo Helbing, München 1931, Annotierte Exemplare ZI München (DL Nathan), Handexemplar Adolf Alt, Kunsthaus Zürich, Bibliothek, Handexemplar Hugo Helbing; o. V., Preisberichte, in: Weltkunst, Jg. V, Nr. 50, 13.12.1931, S. 4; Holz, Irmgard, Hugo Kauffmann 1844‒1915. Werkverzeichnis der Gemälde, Berlin 1984, S. 57, 200; RKD Bilddokumentation, BD/RKD/0928 - BUI/Schilder- en tekenkunst/Duitsland-Oostenrijk.3/108692"
Fundmeldung;Einzelobjekt;219484;"Unbekannt (Deutsch) [Künstler:in]";Apostelkrug;"1668 [Datierung]";Gefäß;mü2438/15;"mit Zinndeckel";"Zugang 1944";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219484;
Fundmeldung;Einzelobjekt;576572;"Crayer, Jasper de (Anonym) [Künstler:in]";"Südliche Landschaft mit Wasserfall und Staffage";;Gemälde;"Mü. 1758; R 384";"In der Mitte am Fluß ein stehender und ein sitzender Jüngling. Links ein sitzender Mann, im Hohlweg lins zwei Staffagefiguren.Der Wasserfall halb rechts, im Mittelgrund Häuser und Türme.";;2018-04-24;"Bundesamt für Auswärtige Angelegenheiten
Kirchhofstraße 1-2
14776 Brandenburg
I-AU-RL@bfaa.bund.de";https://www.lostart.de/de/Fund/576572;
Suchmeldung;Einzelobjekt;233391;;"23 antike Gläser";"1500/2000 [Zeitraum]";Gefäß;"Inventarbuch Seite 190 Nr.3";;"Schloß Waldenburg in Waldenburg (Sachsen), Abbildung vor 1945, 3. Fach auf Abbildung";2001-08-08;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/233391;
Fundmeldung;Einzelobjekt;220495;"Fritsch, Willibald [Künstler:in]";"Reiterstatuette Friedrichs des Großen";"1933 [Datierung]";"Plastik / Skulptur";mü7194/5;"Friedrich II. v. Preußen in Uniform mit Krückstock auftrabenden Pferd. Auf flacher Bodenplatte Signatur des Künstlers. Glatter rechteckiger Marmorsockel.";"(…) O. J. Hermann Göring (1893–1946)06.08.1945 Eingang in den Central Collecting Point MünchenSeit 1949 Bundesvermögen";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220495;
Suchmeldung;Einzelobjekt;484477;"Kips, Erich [Künstler:in]";"Allegorische Szene (Die Erde?)";"1895 [Datierung]";Malerei;"XI 28874";"Entwurf für ein Porzellan-Fliesenbild des Standes der KPM auf der Berliner Gewerbeausstellung 1896,";"Ankauf Erich Kips, Gorzallee 35, für 40,00 Mk";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484477;
Suchmeldung;Einzelobjekt;412439;"Unbekannt [Künstler:in]";Porträtminiatur;;Malerei;;;"Na Piave 27, Prag, beschlagnahmt von den Nazis 1940 oder 1941
Status
restituiert";2009-04-06;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/412439;
Fundmeldung;Einzelobjekt;237674;"Girardet, Edouard (Nach dem Gemälde von Mariàno Fortuny) [Künstler:in]";"Un marriage espagnole";;Druckgrafik;38431;;;2001-08-08;"Stadt Passau
Kulturamt
94032 Passau
(0851) 3960
(0851) 396438
stadtinfo@passau.de
https://www.oberhausmuseum.de/";https://www.lostart.de/de/Fund/237674;
Fundmeldung;Einzelobjekt;240241;"Schmutzer, Ferdinand [Künstler:in]";"Blumenmarkt in Paris";"1909 (um) [Datierung]";Druckgrafik;"HM 70.393";"Signatur rechts unten: F. Schmutzer";;2001-12-04;"Historisches Museum der Stadt 
Wien
A-1040 Wien
++43-1-505 87 47/84034
++43-1-505 87 47/7201
post@m10.magwien.gv.at 
http://www.museum.vienna.at
Eppel, Peter Dr. 
pep@m10.magwien.gv.at";https://www.lostart.de/de/Fund/240241;
Suchmeldung;Einzelobjekt;210325;"Schissler, Christoph [Künstler:in]";Astrolabium;"1568 [Datierung]";Messgerät;"Ahv 155";"Zweiteiliges, quadratisches Astrolabium auf vier Füssen in Gestalt kauernder Löwen. Deckel und Boden sind an einer Quadratseite mittels Scharnier verbunden. Auf der Außenseite des Deckels eine Vertikalsüduhr; die Stundenziffern stehen auf einem schmalen Band, das rechts und links gerade - und unten nach oben gewölbt ist; aufklappbarer Polstab; innerhalb des Stundenbandes eingravierte Weltkarte (mit Europa, Vorderasien, Nordafrika, östlichem Nordamerika); rechts und links des Stundenbandes die Tierkreiszeichen, oben und unten Sternbilder. Deckelinnenseite durch Diagonalen in Viertel aufgeteilt; oben Himmelshäuser und Planeten als Stundenregenten, unten graphische Umrechnungstafel für italienische, böhmische und nürnberger Stunden; um den Mittelpunkt drehbare, durchgehende Regel mit den Inschriften """"LINEA FIDVCIAE"""" und """"PARS HVIVS LINEAE HYPOTHENVSAE""""; an den Rändern breite Streifen mit gravierten Szenen, astronomische Beobachtungen und geometrische Messungen darstellend. Auf der Innenseite der Bodenplatte von breitem Streifen mit 16 reliefierten, pustenden Äolusmasken gerahmte, runde, eingravierte Deutschlandkarte mit Nürnberg als Mittelpunkt und kleiner, abnehmbarer Scheibe, unter der sich ein eingelassener Kompaß befindet; quadratisch umlaufender Rahmen mit Fußsonnenuhr in Gestalt von 12 Tabellen (für jeden Monat), die durch reliefierte Szenen (jeweils Darstellungen jahreszeittypischer Beschäftigungen in Landwirtschaft und Weinbau) voneinander getrennt sind.Am Deckel die Signatur """"CHRISTOPHORVS SCHISSLER FACIEBAT AVGVSTAE VINDELICORVM 1568"""".";;2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/210325;"Inventar 1764, fol. 108r, Nr. 6; Inventar 1830, fol. 34r, Nr. 223; Bd. II, Cap. I, Nr. 25; Aldenhoven Geräth und Schmuck, Nr. 155"
Suchmeldung;Einzelobjekt;585580;"Kam, Pieter G. [Künstler:in]";Teller;"1667 (nach) [Datierung]";"Kunsthandwerk / -gewerbe";"V 1669";"Teller - Fayenceteller mit Blaumalerei. Großblumiges Streumuster mit Vogel. Marke: „PK“ (ligiert) / „1“.";"Vermächtnis Hugo Scharf, Leipzig, 1893; Ständige Ausstellung 1929–1939, Raum 16 (Edelmetall und Fayencen), Vitrine 2; Das Objekt war in Schloss Sahlis (bei Kohren) ausgelagert und wurde als Beutekunst der Sowjetunion nach Moskau verbracht; Seitdem verschollen.";2020-02-11;"GRASSI Museum für Angewandte Kunst 
Johannisplatz 5-11
04103 Leipzig
+49 (0) 341 - 22 29-100
grassimuseum@leipzig.de 
https://www.grassimak.de/
Dr. Thomas Rudi (Kurator Historische Sammlung)
+49 (0) 341 - 22 29-108
thomas.rudi@leipzig.de";https://www.lostart.de/de/Verlust/585580;"Europäische Fayencen 17.-18. Jahrhundert: Bestands- und Verlustkatalog GRASSI Museum für Angewandte Kunst Leipzig/ Thomas Rudi: GRASSI Museum für Angewandte Kunst. - Leipzig: Passage-Verlag, [2017]; S. 296, Kat. Nr. 517."
Fundmeldung;Einzelobjekt;484651;"Lechter, Melchior [Künstler:in]";Flammen-Tänzerin;"1900/1917 [Datierung]";Zeichnung;"VII 59/843 x";;"Ankauf aus Kunsthandel (Helmut Meyer & Ernst, Lützowstr. 29), Berlin 20.03.1940; Bestand: Märkisches Museum";2014-03-31;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/484651;
Suchmeldung;Einzelobjekt;308362;;Beauvais-Tapisserie;"1720 (um) [Datierung]";"Gebrauchs- / Raumtextilie";"Auktionskatalog Graupe Teil 1/532";"Wolle und Seide gewirkt, mit Darstellung aus den Metamorphosen des Ovids Arethusa wird auf der Flucht von Alpheus von der herabschwebenden Diana in eine Wolke verwandelt. Lebhafte, bunte Farben. Bräunliche Borte mit Eckkartuschen und um einen Stab gewundene Akanthusranke. Beauvais. Länge 315 cm";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308362;
Suchmeldung;Einzelobjekt;576687;"Friedländer, Friedrich [Künstler:in]";Pfeifenraucher;;Gemälde;;"Quelle: Photoalbum, Privatarchiv";"Sammlung Max und Irma Sborowitz, Proßnitz (Prostějov)/Tschechien; 1939 (um/nach) Beschlagnahme durch deutsche Behörden in Proßnitz (Prostějov)/Tschechien); Verbleib unbekannt";2018-04-30;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/576687;
Suchmeldung;Einzelobjekt;311064;"Unbekannt (Italienisch / Florenz) [Künstler:in]";"Doppelhenkliger Albarello mit Portäts eines Jungen und gothisiserendem Blattornament";"1470 (um) [Datierung]";Gefäß;"Auktionskatalog London 1939, Kat.Nr. 115";"A RARE DOUBLE-HANDLED PORTRAIT ALBARELLO with waisted body, decorated on one side with a profile bust portrait of a boy in blue with green collared tunic and close fitting manganese and white skull cap on one side, and a panel with Gothic foliate ornament on the reverse, the dark blue double handles with green bands and at the junction to the body white and blue floral terminals, a blue diagonal dash border round the base, Florentine, circa 1470";"München, Verlust 1938;Die Sammlung (ca. 440 Werke) wurde 1938 in München anläßlich der ""Reichskristallnacht"" durch die SS beschlagnahmt und 1939 (7./8.06 und 19./20.07.) in London bei Sotheby´s versteigert.";2005-11-01;;https://www.lostart.de/de/Verlust/311064;
Suchmeldung;Einzelobjekt;229037;;"Gedeckelte Flaschenvase";"1740/1750 (um) [Datierung]";Gefäß;"III-129 (?)";"Kugeliges Gefäß mit engem Hals. Kleiner glockenförmiger Deckel hat Rose als Knauf. Flächendeckend plastisch modellierte und staffierte Zweige mit Blättern, Blüten und einer Zitrone. Dazwischen gemalte Blüten und Insekten. Ränder vergoldet. Schwertermarke. Meissener Porzellan mit Schmelzfarbenbemalung";"ehem. königlich sächsischer Besitz; Die Sammlung von Porzellanen ist gemeinsam mit Teppichen, Ausstattungsgegenständen der Porzellangalerie und wissenschaftlichem Material (10 Kisten) in gesamt 1211 Kisten an 16 verschiedene Orte ausgelagert worden. Die Auslagerungsorte, zum Teil Schlösser und Gutshäuser dienten nach 1945 als Flüchtlingsunterkünfte. Da ein Teil der Sammlung später von Privatpersonen zum Kauf angeboten beziehungsweise in Privatnachlässen gefunden worden ist, wird vermutet, daß ein Teil der Verluste auf Plünderungen und Zerstörung zurückzuführen ist. Laut Verlustmeldung der Porzellansammlung von 1991 wird auch ein Teilabtransport in die Sowjetunion nicht ausgeschlossen.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Porzellansammlung
Theaterplatz 1
01067 Dresden
(0351) 4914 6627
ps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6627
ps@skd.museum";https://www.lostart.de/de/Verlust/229037;
Suchmeldung;Einzelobjekt;591967;"Porzellanmanufaktur Meissen [Manufaktur]";"Oberteil einer Schneeballvase";"1740/1745 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"Hausmarschallamtsnummer unbekannt";"FORM:Balusterförmiger Vasenkörper ohne den ehemals montierten Fuß; seitliche Handhaben aus gewundenen Zweigen mit plastischen Blättern und Schneeballblütendolden; Deckel glockenförmig mit leicht überkragendem Rand und Papagei auf Zweigen als Knauf.DEKOR:Alle Teile dicht mit kleinen plastischen Schneeballblüten belegt; auf der Wandung und dem Deckel große Blattranken, Schmetterlinge, Käfer und Vögel plastisch aufgelegt.";"Dresden, Residenzschloss, Turmzimmer.";2020-10-05;"Staatliche Kunstsammlungen Dresden
Porzellansammlung
Theaterplatz 1
01067 Dresden
(0351) 4914 6627
ps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6627
ps@skd.museum";https://www.lostart.de/de/Verlust/591967;"Originaltext der Fotokarte von 1941 | Original text of the photo card from 1941:""81. Oberteil einer Schneeballenvase mit sitzendem Vogel, Meißner Porzellan,Höhe: 47 cm, Breite: ca. 37 cm. (Turmzimmer, vormaliges Residenzschloß Dresden).""Archivalische Nachweise | Archival records:Gesetz über die Auseinandersetzung FS/HW 1924, Kapitel 3.1.a, S. 447 (Staat); SächsHStA Dresden, 10701, Nr. 17, 1920: nicht zu identifizieren.Katalog | Catalog: Staatliche Kunstsammlungen Dresden, Porzellansammlung, Anette Loesch (Hg.): Das Porzellankabinett im Hausmannsturm des Dresdner Residenzschlosses. Dresden, 2019, Kat. 66, S. 264."
